Name,Date,Opening Price,Closing Price
NVIDIA,2024-11-19,141.32,147.01
NVIDIA,2024-11-20,147.41,145.89
NVIDIA,2024-11-21,149.35,146.67
NVIDIA,2024-11-22,145.93,141.95
NVIDIA,2024-11-25,141.99,136.02
NVIDIA,2024-11-26,137.7,136.92
NVIDIA,2024-11-27,135.01,135.34
NVIDIA,2024-11-29,136.78,138.25
NVIDIA,2024-12-02,138.83,138.63
NVIDIA,2024-12-03,138.26,140.26
NVIDIA,2024-12-04,142.0,145.14
NVIDIA,2024-12-05,145.11,145.06
NVIDIA,2024-12-06,144.6,142.44
NVIDIA,2024-12-09,138.97,138.81
NVIDIA,2024-12-10,139.01,135.07
NVIDIA,2024-12-11,137.36,139.31
NVIDIA,2024-12-12,137.08,137.34
NVIDIA,2024-12-13,138.94,134.25
NVIDIA,2024-12-16,134.18,132.0
NVIDIA,2024-12-17,129.09,130.39
NVIDIA,2024-12-18,133.86,128.91
NVIDIA,2024-12-19,131.76,130.68
NVIDIA,2024-12-20,129.81,134.7
NVIDIA,2024-12-23,136.28,139.67
NVIDIA,2024-12-24,140.0,140.22
NVIDIA,2024-12-26,139.7,139.93
NVIDIA,2024-12-27,138.55,137.01
NVIDIA,2024-12-30,134.83,137.49
NVIDIA,2024-12-31,138.03,134.29
NVIDIA,2025-01-02,136.0,138.31
NVIDIA,2025-01-03,140.01,144.47
NVIDIA,2025-01-06,148.59,149.43
NVIDIA,2025-01-07,153.03,140.14
NVIDIA,2025-01-08,142.58,140.11
NVIDIA,2025-01-10,137.45,135.91
NVIDIA,2025-01-13,129.99,133.23
NVIDIA,2025-01-14,136.05,131.76
NVIDIA,2025-01-15,133.65,136.24
NVIDIA,2025-01-16,138.64,133.57
NVIDIA,2025-01-17,136.69,137.71
NVIDIA,2025-01-21,139.16,140.83
NVIDIA,2025-01-22,144.66,147.07
NVIDIA,2025-01-23,145.05,147.22
NVIDIA,2025-01-24,148.37,142.62
NVIDIA,2025-01-27,124.8,118.42
NVIDIA,2025-01-28,121.81,128.99
NVIDIA,2025-01-29,126.5,123.7
NVIDIA,2025-01-30,123.1,124.65
NVIDIA,2025-01-31,123.78,120.07
NVIDIA,2025-02-03,114.75,116.66
NVIDIA,2025-02-04,116.96,118.65
NVIDIA,2025-02-05,121.76,124.83
NVIDIA,2025-02-06,127.42,128.68
NVIDIA,2025-02-07,129.22,129.84
NVIDIA,2025-02-10,130.09,133.57
NVIDIA,2025-02-11,132.58,132.8
NVIDIA,2025-02-12,130.02,131.14
NVIDIA,2025-02-13,131.56,135.29
NVIDIA,2025-02-14,136.48,138.85
NVIDIA,2025-02-18,141.27,139.4
NVIDIA,2025-02-19,139.51,139.23
NVIDIA,2025-02-20,140.03,140.11
NVIDIA,2025-02-21,140.04,134.43
NVIDIA,2025-02-24,136.56,130.28
NVIDIA,2025-02-25,129.98,126.63
NVIDIA,2025-02-26,129.99,131.28
NVIDIA,2025-02-27,135.0,120.15
NVIDIA,2025-02-28,118.02,124.92
NVIDIA,2025-03-03,123.51,114.06
NVIDIA,2025-03-04,110.65,115.99
NVIDIA,2025-03-05,117.58,117.3
NVIDIA,2025-03-06,113.53,110.57
NVIDIA,2025-03-07,111.25,112.69
NVIDIA,2025-03-10,109.9,106.98
NVIDIA,2025-03-11,106.99,108.76
NVIDIA,2025-03-12,114.12,115.74
NVIDIA,2025-03-13,117.03,115.58
NVIDIA,2025-03-14,118.61,121.67
NVIDIA,2025-03-17,122.74,119.53
NVIDIA,2025-03-18,118.0,115.43
NVIDIA,2025-03-19,117.27,117.52
NVIDIA,2025-03-20,116.55,118.53
NVIDIA,2025-03-21,116.94,117.7
NVIDIA,2025-03-24,119.88,121.41
NVIDIA,2025-03-25,120.55,120.69
NVIDIA,2025-03-26,118.73,113.76
NVIDIA,2025-03-27,111.35,111.43
NVIDIA,2025-03-28,111.49,109.67
NVIDIA,2025-03-31,105.13,108.38
NVIDIA,2025-04-01,108.52,110.15
NVIDIA,2025-04-02,107.29,110.42
NVIDIA,2025-04-03,103.51,101.8
NVIDIA,2025-04-04,98.91,94.31
NVIDIA,2025-04-07,87.46,97.64
NVIDIA,2025-04-08,103.81,96.3
NVIDIA,2025-04-09,98.89,114.33
NVIDIA,2025-04-10,109.37,107.57
NVIDIA,2025-04-11,108.5,110.93
NVIDIA,2025-04-14,114.11,110.71
NVIDIA,2025-04-15,110.97,112.2
NVIDIA,2025-04-16,104.55,104.49
NVIDIA,2025-04-17,104.45,101.49
NVIDIA,2025-04-21,98.77,96.91
NVIDIA,2025-04-22,98.78,98.89
NVIDIA,2025-04-23,104.52,102.71
NVIDIA,2025-04-24,103.48,106.43
NVIDIA,2025-04-25,106.85,111.01
NVIDIA,2025-04-28,109.69,108.73
NVIDIA,2025-04-29,107.67,109.02
NVIDIA,2025-04-30,104.47,108.92
NVIDIA,2025-05-01,113.08,111.61
NVIDIA,2025-05-02,114.18,114.5
NVIDIA,2025-05-05,112.91,113.82
NVIDIA,2025-05-06,111.48,113.54
NVIDIA,2025-05-07,113.05,117.06
NVIDIA,2025-05-08,118.25,117.37
NVIDIA,2025-05-09,117.35,116.65
NVIDIA,2025-05-12,121.97,123.0
NVIDIA,2025-05-13,124.98,129.93
NVIDIA,2025-05-14,133.2,135.34
NVIDIA,2025-05-15,134.29,134.83
NVIDIA,2025-05-16,136.22,135.4
NVIDIA,2025-05-19,132.39,135.57
NVIDIA,2025-05-20,134.29,134.38
NVIDIA,2025-05-21,133.06,131.8
NVIDIA,2025-05-22,132.23,132.83
NVIDIA,2025-05-23,130.0,131.29
NVIDIA,2025-05-27,134.15,135.5
NVIDIA,2025-05-28,136.03,134.81
NVIDIA,2025-05-29,142.25,139.19
NVIDIA,2025-05-30,138.72,135.13
NVIDIA,2025-06-02,135.49,137.38
NVIDIA,2025-06-03,138.78,141.22
NVIDIA,2025-06-04,142.19,141.92
NVIDIA,2025-06-05,142.17,139.99
NVIDIA,2025-06-06,142.51,141.72
NVIDIA,2025-06-09,143.19,142.63
NVIDIA,2025-06-10,142.69,143.96
NVIDIA,2025-06-11,144.61,142.83
NVIDIA,2025-06-12,141.97,145.0
NVIDIA,2025-06-13,142.48,141.97
NVIDIA,2025-06-16,143.35,144.69
NVIDIA,2025-06-17,144.49,144.12
NVIDIA,2025-06-18,144.01,145.48
NVIDIA,2025-06-20,145.45,143.85
NVIDIA,2025-06-23,142.5,144.17
NVIDIA,2025-06-24,145.56,147.9
NVIDIA,2025-06-25,149.27,154.31
NVIDIA,2025-06-26,155.98,155.02
NVIDIA,2025-06-27,156.04,157.75
NVIDIA,2025-06-30,158.4,157.99
NVIDIA,2025-07-01,156.29,153.3
NVIDIA,2025-07-02,152.98,157.25
NVIDIA,2025-07-03,158.37,159.34
NVIDIA,2025-07-07,158.2,158.24
NVIDIA,2025-07-08,159.33,160.0
NVIDIA,2025-07-09,161.22,162.88
NVIDIA,2025-07-10,164.32,164.1
NVIDIA,2025-07-11,163.72,164.92
NVIDIA,2025-07-14,165.37,164.07
NVIDIA,2025-07-15,171.19,170.7
NVIDIA,2025-07-16,171.06,171.37
NVIDIA,2025-07-17,172.02,173.0
NVIDIA,2025-07-18,173.64,172.41
NVIDIA,2025-07-21,172.75,171.38
NVIDIA,2025-07-22,171.34,167.03
NVIDIA,2025-07-23,169.53,170.78
NVIDIA,2025-07-24,172.44,173.74
NVIDIA,2025-07-25,173.61,173.5
NVIDIA,2025-07-28,174.02,176.75
NVIDIA,2025-07-29,177.96,175.51
NVIDIA,2025-07-30,176.51,179.27
NVIDIA,2025-07-31,182.9,177.87
NVIDIA,2025-08-01,174.09,173.72
NVIDIA,2025-08-04,175.16,180.0
NVIDIA,2025-08-05,179.62,178.26
NVIDIA,2025-08-06,176.33,179.42
NVIDIA,2025-08-07,181.57,180.77
NVIDIA,2025-08-08,181.55,182.7
NVIDIA,2025-08-11,182.05,182.06
NVIDIA,2025-08-12,182.96,183.16
NVIDIA,2025-08-13,182.62,181.59
NVIDIA,2025-08-14,179.75,182.02
NVIDIA,2025-08-15,181.88,180.45
NVIDIA,2025-08-18,180.6,182.01
NVIDIA,2025-08-19,182.43,175.64
NVIDIA,2025-08-20,175.17,175.4
NVIDIA,2025-08-21,174.85,174.98
NVIDIA,2025-08-22,172.61,177.99
NVIDIA,2025-08-25,178.35,179.81
NVIDIA,2025-08-26,180.06,181.77
NVIDIA,2025-08-27,181.98,181.6
NVIDIA,2025-08-28,180.82,180.17
NVIDIA,2025-08-29,178.11,174.18
NVIDIA,2025-09-02,170.0,170.78
NVIDIA,2025-09-03,171.06,170.62
NVIDIA,2025-09-04,170.57,171.66
NVIDIA,2025-09-05,168.03,167.02
NVIDIA,2025-09-08,167.55,168.31
NVIDIA,2025-09-09,169.09,170.76
NVIDIA,2025-09-10,176.64,177.33
NVIDIA,2025-09-11,179.68,177.17
NVIDIA,2025-09-12,177.77,177.82
NVIDIA,2025-09-15,175.67,177.75
NVIDIA,2025-09-16,177.0,174.88
NVIDIA,2025-09-17,172.64,170.29
NVIDIA,2025-09-18,173.98,176.24
NVIDIA,2025-09-19,175.77,176.67
NVIDIA,2025-09-22,175.3,183.61
NVIDIA,2025-09-23,181.97,178.43
NVIDIA,2025-09-24,179.77,176.97
NVIDIA,2025-09-25,174.48,177.69
NVIDIA,2025-09-26,178.17,178.19
NVIDIA,2025-09-29,180.43,181.85
NVIDIA,2025-09-30,182.08,186.58
NVIDIA,2025-10-01,185.24,187.24
NVIDIA,2025-10-02,189.6,188.89
NVIDIA,2025-10-03,189.19,187.62
NVIDIA,2025-10-06,185.5,185.54
NVIDIA,2025-10-07,186.23,185.04
NVIDIA,2025-10-08,186.57,189.11
NVIDIA,2025-10-09,192.23,192.57
NVIDIA,2025-10-10,193.51,183.16
NVIDIA,2025-10-13,187.97,188.32
NVIDIA,2025-10-14,184.77,180.03
NVIDIA,2025-10-15,184.8,179.83
NVIDIA,2025-10-16,182.23,181.81
NVIDIA,2025-10-17,180.18,183.22
NVIDIA,2025-10-20,183.13,182.64
NVIDIA,2025-10-21,182.79,181.16
NVIDIA,2025-10-22,181.14,180.28
NVIDIA,2025-10-23,180.42,182.16
NVIDIA,2025-10-24,183.84,186.26
NVIDIA,2025-10-27,189.99,191.49
NVIDIA,2025-10-28,193.05,201.03
NVIDIA,2025-10-29,207.98,207.04
NVIDIA,2025-10-30,205.15,202.89
NVIDIA,2025-10-31,206.45,202.49
NVIDIA,2025-11-03,208.08,206.88
NVIDIA,2025-11-04,203.0,198.69
NVIDIA,2025-11-05,198.77,195.21
NVIDIA,2025-11-06,196.42,188.08
NVIDIA,2025-11-07,184.9,188.15
NVIDIA,2025-11-10,195.11,199.05
NVIDIA,2025-11-11,195.16,193.16
NVIDIA,2025-11-12,195.72,193.8
NVIDIA,2025-11-13,191.05,186.86
NVIDIA,2025-11-14,182.86,190.17
NVIDIA,2025-11-17,185.97,186.6
NVIDIA,2025-11-18,183.38,181.36
NVIDIA,2025-11-19,184.79,186.52
NVIDIA,2025-11-20,195.95,180.64
NVIDIA,2025-11-21,181.24,178.88
NVIDIA,2025-11-24,179.49,182.55
NVIDIA,2025-11-25,174.91,177.82
NVIDIA,2025-11-26,181.63,180.26
NVIDIA,2025-11-28,179.01,177.0
NVIDIA,2025-12-01,174.76,179.92
NVIDIA,2025-12-02,181.76,181.46
NVIDIA,2025-12-03,181.08,179.59
NVIDIA,2025-12-04,181.62,183.38
NVIDIA,2025-12-05,183.89,182.41
NVIDIA,2025-12-08,182.64,185.55
NVIDIA,2025-12-09,185.56,184.97
NVIDIA,2025-12-10,184.97,183.78
NVIDIA,2025-12-11,180.28,180.93
NVIDIA,2025-12-12,181.11,175.02
NVIDIA,2025-12-15,177.94,176.29
NVIDIA,2025-12-16,176.26,177.72
NVIDIA,2025-12-17,176.1,170.94
NVIDIA,2025-12-18,174.53,174.14
NVIDIA,2025-12-19,176.67,180.99
NVIDIA,2025-12-22,183.92,183.69
NVIDIA,2025-12-23,182.97,189.21
NVIDIA,2025-12-24,187.94,188.61
NVIDIA,2025-12-26,189.92,190.53
NVIDIA,2025-12-29,187.71,188.22
NVIDIA,2025-12-30,188.24,187.54
NVIDIA,2025-12-31,189.57,186.5
NVIDIA,2026-01-02,189.84,188.85
NVIDIA,2026-01-05,191.76,188.12
NVIDIA,2026-01-06,190.52,187.24
NVIDIA,2026-01-07,188.57,189.11
NVIDIA,2026-01-08,189.11,185.04
NVIDIA,2026-01-09,185.08,184.86
NVIDIA,2026-01-12,183.22,184.94
NVIDIA,2026-01-13,185.0,185.81
NVIDIA,2026-01-14,184.32,183.14
NVIDIA,2026-01-15,186.5,187.05
NVIDIA,2026-01-16,189.08,186.23
NVIDIA,2026-01-20,181.9,178.07
NVIDIA,2026-01-21,179.05,183.32
NVIDIA,2026-01-22,184.75,184.84
NVIDIA,2026-01-23,187.5,187.67
NVIDIA,2026-01-26,187.16,186.47
NVIDIA,2026-01-27,187.24,188.52
NVIDIA,2026-01-28,191.27,191.52
NVIDIA,2026-01-29,191.34,192.51
NVIDIA,2026-01-30,191.21,191.13
NVIDIA,2026-02-02,187.2,185.61
NVIDIA,2026-02-03,186.24,180.34
NVIDIA,2026-02-04,179.46,174.19
NVIDIA,2026-02-05,174.93,171.88
NVIDIA,2026-02-06,176.69,185.41
NVIDIA,2026-02-09,184.26,190.04
NVIDIA,2026-02-10,191.38,188.54
NVIDIA,2026-02-11,192.45,190.05
NVIDIA,2026-02-12,193.03,186.94
NVIDIA,2026-02-13,187.48,182.81
NVIDIA,2026-02-17,181.75,184.97
NVIDIA,2026-02-18,188.75,187.98
NVIDIA,2026-02-19,187.06,187.9
Oracle,2021-02-22,62.85,64.45
Oracle,2021-02-23,64.42,64.5
Oracle,2021-02-24,64.49,64.7
Oracle,2021-02-25,64.64,65.3
Oracle,2021-02-26,65.54,64.51
Oracle,2021-03-01,64.95,66.17
Oracle,2021-03-02,66.15,66.66
Oracle,2021-03-03,66.25,66.91
Oracle,2021-03-04,66.68,65.61
Oracle,2021-03-05,67.31,69.97
Oracle,2021-03-08,70.47,72.16
Oracle,2021-03-09,72.4,72.64
Oracle,2021-03-10,73.5,72.12
Oracle,2021-03-11,67.65,67.41
Oracle,2021-03-12,66.96,67.16
Oracle,2021-03-15,66.95,67.73
Oracle,2021-03-16,68.0,66.85
Oracle,2021-03-17,66.8,66.22
Oracle,2021-03-18,66.47,66.74
Oracle,2021-03-19,66.79,66.26
Oracle,2021-03-22,66.22,66.32
Oracle,2021-03-23,66.33,67.27
Oracle,2021-03-24,67.11,66.83
Oracle,2021-03-25,66.96,68.63
Oracle,2021-03-26,68.57,70.25
Oracle,2021-03-29,70.21,71.13
Oracle,2021-03-30,70.83,70.55
Oracle,2021-03-31,70.7,70.17
Oracle,2021-04-01,70.46,71.81
Oracle,2021-04-05,72.19,74.16
Oracle,2021-04-06,73.62,74.28
Oracle,2021-04-07,73.6,74.07
Oracle,2021-04-08,74.27,75.28
Oracle,2021-04-09,75.35,75.58
Oracle,2021-04-12,75.25,76.12
Oracle,2021-04-13,76.16,76.67
Oracle,2021-04-14,77.04,76.82
Oracle,2021-04-15,77.0,78.29
Oracle,2021-04-16,78.31,78.95
Oracle,2021-04-19,78.81,78.75
Oracle,2021-04-20,78.7,79.24
Oracle,2021-04-21,78.79,76.66
Oracle,2021-04-22,76.11,74.87
Oracle,2021-04-23,74.29,74.97
Oracle,2021-04-26,74.97,74.5
Oracle,2021-04-27,74.39,75.22
Oracle,2021-04-28,75.16,74.77
Oracle,2021-04-29,75.38,75.87
Oracle,2021-04-30,75.56,75.79
Oracle,2021-05-03,76.28,77.33
Oracle,2021-05-04,77.07,78.53
Oracle,2021-05-05,78.97,79.19
Oracle,2021-05-06,79.18,79.74
Oracle,2021-05-07,79.81,80.4
Oracle,2021-05-10,78.77,80.15
Oracle,2021-05-11,79.75,77.69
Oracle,2021-05-12,77.57,76.75
Oracle,2021-05-13,77.53,78.14
Oracle,2021-05-14,78.12,78.89
Oracle,2021-05-17,78.88,79.08
Oracle,2021-05-18,78.99,78.69
Oracle,2021-05-19,77.81,78.74
Oracle,2021-05-20,78.95,78.72
Oracle,2021-05-21,79.19,79.03
Oracle,2021-05-24,79.49,79.38
Oracle,2021-05-25,79.61,78.83
Oracle,2021-05-26,78.59,79.26
Oracle,2021-05-27,79.5,78.98
Oracle,2021-05-28,78.95,78.74
Oracle,2021-06-01,79.58,79.57
Oracle,2021-06-02,79.7,80.27
Oracle,2021-06-03,79.8,81.09
Oracle,2021-06-04,81.42,82.89
Oracle,2021-06-07,82.94,83.94
Oracle,2021-06-08,84.03,84.61
Oracle,2021-06-09,84.6,84.52
Oracle,2021-06-10,84.16,82.3
Oracle,2021-06-11,81.98,82.9
Oracle,2021-06-14,83.0,82.62
Oracle,2021-06-15,82.0,81.64
Oracle,2021-06-16,77.99,77.08
Oracle,2021-06-17,76.99,77.56
Oracle,2021-06-18,76.9,76.23
Oracle,2021-06-21,76.61,77.99
Oracle,2021-06-22,78.06,78.68
Oracle,2021-06-23,78.76,78.1
Oracle,2021-06-24,78.65,77.74
Oracle,2021-06-25,78.03,78.46
Oracle,2021-06-28,78.49,78.5
Oracle,2021-06-29,78.54,78.1
Oracle,2021-06-30,77.59,77.84
Oracle,2021-07-01,77.98,79.54
Oracle,2021-07-02,79.45,81.82
Oracle,2021-07-06,81.6,83.08
Oracle,2021-07-07,83.17,86.09
Oracle,2021-07-08,85.02,85.59
Oracle,2021-07-09,85.88,87.76
Oracle,2021-07-12,87.53,87.08
Oracle,2021-07-13,86.7,87.07
Oracle,2021-07-14,87.08,88.28
Oracle,2021-07-15,88.1,86.24
Oracle,2021-07-16,86.75,87.49
Oracle,2021-07-19,86.91,86.98
Oracle,2021-07-20,87.1,88.66
Oracle,2021-07-21,88.89,89.69
Oracle,2021-07-22,90.0,90.69
Oracle,2021-07-23,90.99,87.69
Oracle,2021-07-26,87.44,87.86
Oracle,2021-07-27,87.76,87.8
Oracle,2021-07-28,87.9,87.18
Oracle,2021-07-29,87.68,87.63
Oracle,2021-07-30,87.41,87.14
Oracle,2021-08-02,87.73,87.6
Oracle,2021-08-03,87.88,89.74
Oracle,2021-08-04,89.79,90.05
Oracle,2021-08-05,90.18,89.43
Oracle,2021-08-06,89.24,89.52
Oracle,2021-08-09,89.46,89.9
Oracle,2021-08-10,89.1,89.64
Oracle,2021-08-11,89.9,89.63
Oracle,2021-08-12,89.11,89.81
Oracle,2021-08-13,90.62,90.38
Oracle,2021-08-16,89.86,90.82
Oracle,2021-08-17,90.99,90.95
Oracle,2021-08-18,90.49,88.94
Oracle,2021-08-19,88.29,88.71
Oracle,2021-08-20,88.8,88.94
Oracle,2021-08-23,89.49,89.12
Oracle,2021-08-24,89.21,88.55
Oracle,2021-08-25,88.55,88.62
Oracle,2021-08-26,88.81,88.72
Oracle,2021-08-27,88.79,89.35
Oracle,2021-08-30,89.46,89.45
Oracle,2021-08-31,89.45,89.13
Oracle,2021-09-01,89.26,89.95
Oracle,2021-09-02,90.17,89.8
Oracle,2021-09-03,89.34,90.0
Oracle,2021-09-07,90.04,88.72
Oracle,2021-09-08,88.14,89.47
Oracle,2021-09-09,89.6,89.54
Oracle,2021-09-10,89.65,89.68
Oracle,2021-09-13,90.12,88.89
Oracle,2021-09-14,86.19,86.39
Oracle,2021-09-15,86.55,87.73
Oracle,2021-09-16,87.67,87.25
Oracle,2021-09-17,86.21,86.39
Oracle,2021-09-20,85.03,86.17
Oracle,2021-09-21,86.74,86.92
Oracle,2021-09-22,87.62,88.44
Oracle,2021-09-23,88.94,89.42
Oracle,2021-09-24,89.27,89.94
Oracle,2021-09-27,89.78,91.04
Oracle,2021-09-28,90.64,90.49
Oracle,2021-09-29,91.15,91.25
Oracle,2021-09-30,91.25,87.13
Oracle,2021-10-01,87.76,89.74
Oracle,2021-10-04,89.48,89.26
Oracle,2021-10-05,89.35,91.49
Oracle,2021-10-06,90.42,91.34
Oracle,2021-10-07,91.71,92.31
Oracle,2021-10-08,92.38,94.39
Oracle,2021-10-11,94.29,95.29
Oracle,2021-10-12,95.83,95.57
Oracle,2021-10-13,96.1,96.4
Oracle,2021-10-14,96.8,95.28
Oracle,2021-10-15,95.09,95.33
Oracle,2021-10-18,95.5,96.51
Oracle,2021-10-19,97.0,97.06
Oracle,2021-10-20,97.27,96.64
Oracle,2021-10-21,96.57,96.3
Oracle,2021-10-22,96.29,98.25
Oracle,2021-10-25,98.44,97.89
Oracle,2021-10-26,98.3,96.98
Oracle,2021-10-27,96.81,96.03
Oracle,2021-10-28,96.65,96.23
Oracle,2021-10-29,95.79,95.94
Oracle,2021-11-01,96.0,94.38
Oracle,2021-11-02,93.73,95.87
Oracle,2021-11-03,96.5,96.15
Oracle,2021-11-04,96.23,95.63
Oracle,2021-11-05,96.2,94.95
Oracle,2021-11-08,95.25,95.14
Oracle,2021-11-09,95.11,94.59
Oracle,2021-11-10,94.1,93.83
Oracle,2021-11-11,94.11,94.04
Oracle,2021-11-12,94.29,93.54
Oracle,2021-11-15,93.82,94.02
Oracle,2021-11-16,94.14,95.61
Oracle,2021-11-17,95.76,95.33
Oracle,2021-11-18,95.15,94.66
Oracle,2021-11-19,94.81,93.97
Oracle,2021-11-22,93.73,94.61
Oracle,2021-11-23,94.16,92.94
Oracle,2021-11-24,92.23,93.58
Oracle,2021-11-26,92.89,92.33
Oracle,2021-11-29,93.17,92.94
Oracle,2021-11-30,93.02,90.74
Oracle,2021-12-01,91.69,89.75
Oracle,2021-12-02,89.4,89.99
Oracle,2021-12-03,90.35,88.24
Oracle,2021-12-06,88.34,88.94
Oracle,2021-12-07,89.98,90.05
Oracle,2021-12-08,90.05,88.94
Oracle,2021-12-09,89.12,88.77
Oracle,2021-12-10,104.29,102.63
Oracle,2021-12-13,102.44,100.89
Oracle,2021-12-14,100.0,99.89
Oracle,2021-12-15,100.58,103.65
Oracle,2021-12-16,103.95,103.22
Oracle,2021-12-17,97.69,96.62
Oracle,2021-12-20,96.42,91.64
Oracle,2021-12-21,91.81,91.51
Oracle,2021-12-22,91.27,89.86
Oracle,2021-12-23,90.03,89.72
Oracle,2021-12-27,89.7,89.54
Oracle,2021-12-28,89.7,88.65
Oracle,2021-12-29,88.5,88.21
Oracle,2021-12-30,88.65,88.01
Oracle,2021-12-31,88.05,87.21
Oracle,2022-01-03,87.33,87.9
Oracle,2022-01-04,87.9,88.84
Oracle,2022-01-05,88.49,86.46
Oracle,2022-01-06,86.0,86.34
Oracle,2022-01-07,86.45,87.51
Oracle,2022-01-10,87.38,89.28
Oracle,2022-01-11,88.64,88.48
Oracle,2022-01-12,88.89,88.31
Oracle,2022-01-13,88.73,87.79
Oracle,2022-01-14,87.48,87.69
Oracle,2022-01-18,86.87,85.55
Oracle,2022-01-19,85.77,83.38
Oracle,2022-01-20,83.92,82.72
Oracle,2022-01-21,83.36,82.22
Oracle,2022-01-24,81.22,82.42
Oracle,2022-01-25,81.33,81.07
Oracle,2022-01-26,81.91,79.59
Oracle,2022-01-27,80.11,79.78
Oracle,2022-01-28,79.99,80.48
Oracle,2022-01-31,80.49,81.16
Oracle,2022-02-01,81.4,81.04
Oracle,2022-02-02,81.16,82.5
Oracle,2022-02-03,81.63,81.94
Oracle,2022-02-04,82.03,82.11
Oracle,2022-02-07,82.14,80.74
Oracle,2022-02-08,80.29,80.79
Oracle,2022-02-09,81.75,83.45
Oracle,2022-02-10,82.75,81.85
Oracle,2022-02-11,81.84,79.75
Oracle,2022-02-14,79.58,78.95
Oracle,2022-02-15,79.39,79.77
Oracle,2022-02-16,79.47,79.19
Oracle,2022-02-17,78.76,75.53
Oracle,2022-02-18,75.5,74.57
Oracle,2022-02-22,73.82,74.12
Oracle,2022-02-23,74.07,72.47
Oracle,2022-02-24,70.94,74.81
Oracle,2022-02-25,74.65,76.35
Oracle,2022-02-28,75.57,75.97
Oracle,2022-03-01,75.98,76.01
Oracle,2022-03-02,76.45,78.28
Oracle,2022-03-03,78.96,78.25
Oracle,2022-03-04,77.67,76.49
Oracle,2022-03-07,76.29,74.32
Oracle,2022-03-08,73.84,73.33
Oracle,2022-03-09,74.92,76.1
Oracle,2022-03-10,75.1,76.65
Oracle,2022-03-11,76.7,77.82
Oracle,2022-03-14,77.92,77.07
Oracle,2022-03-15,78.05,80.6
Oracle,2022-03-16,81.0,79.96
Oracle,2022-03-17,79.78,80.6
Oracle,2022-03-18,79.63,81.68
Oracle,2022-03-21,81.28,80.96
Oracle,2022-03-22,81.46,81.8
Oracle,2022-03-23,81.25,80.39
Oracle,2022-03-24,80.65,82.24
Oracle,2022-03-25,82.04,81.73
Oracle,2022-03-28,81.74,83.6
Oracle,2022-03-29,84.49,84.29
Oracle,2022-03-30,83.96,83.36
Oracle,2022-03-31,83.11,82.73
Oracle,2022-04-01,83.04,82.01
Oracle,2022-04-04,82.25,84.07
Oracle,2022-04-05,83.4,82.94
Oracle,2022-04-06,81.92,82.12
Oracle,2022-04-07,81.25,81.54
Oracle,2022-04-08,81.71,80.94
Oracle,2022-04-11,80.63,79.76
Oracle,2022-04-12,79.95,79.33
Oracle,2022-04-13,79.26,79.75
Oracle,2022-04-14,79.83,79.45
Oracle,2022-04-18,79.15,78.22
Oracle,2022-04-19,78.25,79.56
Oracle,2022-04-20,79.79,80.29
Oracle,2022-04-21,81.49,79.48
Oracle,2022-04-22,79.27,76.21
Oracle,2022-04-25,76.2,76.98
Oracle,2022-04-26,76.35,74.51
Oracle,2022-04-27,74.58,74.76
Oracle,2022-04-28,75.52,76.14
Oracle,2022-04-29,75.34,73.4
Oracle,2022-05-02,73.93,74.0
Oracle,2022-05-03,73.85,73.29
Oracle,2022-05-04,73.38,75.21
Oracle,2022-05-05,74.0,72.8
Oracle,2022-05-06,72.13,72.49
Oracle,2022-05-09,71.64,71.54
Oracle,2022-05-10,72.5,72.53
Oracle,2022-05-11,72.31,71.03
Oracle,2022-05-12,70.88,70.73
Oracle,2022-05-13,70.96,71.17
Oracle,2022-05-16,70.69,69.71
Oracle,2022-05-17,71.05,71.88
Oracle,2022-05-18,70.8,68.3
Oracle,2022-05-19,67.48,67.04
Oracle,2022-05-20,67.88,68.63
Oracle,2022-05-23,69.31,70.04
Oracle,2022-05-24,69.67,69.03
Oracle,2022-05-25,68.88,69.83
Oracle,2022-05-26,70.13,71.66
Oracle,2022-05-27,72.36,72.78
Oracle,2022-05-31,72.23,71.92
Oracle,2022-06-01,73.02,71.6
Oracle,2022-06-02,71.48,73.14
Oracle,2022-06-03,72.56,71.79
Oracle,2022-06-06,72.63,72.97
Oracle,2022-06-07,71.59,72.69
Oracle,2022-06-08,72.01,71.38
Oracle,2022-06-09,70.77,69.22
Oracle,2022-06-10,67.98,67.14
Oracle,2022-06-13,65.78,64.05
Oracle,2022-06-14,72.0,70.72
Oracle,2022-06-15,70.45,69.7
Oracle,2022-06-16,68.5,68.71
Oracle,2022-06-17,68.75,67.72
Oracle,2022-06-21,68.61,67.68
Oracle,2022-06-22,66.93,66.53
Oracle,2022-06-23,66.45,67.63
Oracle,2022-06-24,68.33,70.7
Oracle,2022-06-27,69.37,70.41
Oracle,2022-06-28,70.57,68.58
Oracle,2022-06-29,69.03,69.21
Oracle,2022-06-30,68.21,69.87
Oracle,2022-07-01,69.85,70.87
Oracle,2022-07-05,70.38,71.99
Oracle,2022-07-06,72.32,71.66
Oracle,2022-07-07,71.83,71.83
Oracle,2022-07-08,71.69,71.87
Oracle,2022-07-11,71.0,71.57
Oracle,2022-07-12,71.6,70.41
Oracle,2022-07-13,69.05,70.03
Oracle,2022-07-14,69.16,69.45
Oracle,2022-07-15,70.26,70.74
Oracle,2022-07-18,71.25,70.21
Oracle,2022-07-19,70.64,72.24
